uid,floor,chamber,half,ch1,ch2,ch3,ch4,start_at
98a1dcb077ef11ee89ad28c2dd2980ba,11,11-1,11-1-2,Hu Tao,Fischl,Xingqiu,Zhongli,2023-10-16 01:33:40+00:00
98a1dcb077ef11ee89ad28c2dd2980ba,11,11-2,11-2-1,Raiden Shogun,Nahida,Yelan,Kuki Shinobu,2023-10-16 01:34:29+00:00
98a1dcb077ef11ee89ad28c2dd2980ba,11,11-2,11-2-2,Hu Tao,Fischl,Xingqiu,Zhongli,2023-10-16 01:35:44+00:00
98a1dcb077ef11ee89ad28c2dd2980ba,11,11-3,11-3-1,Raiden Shogun,Nahida,Yelan,Kuki Shinobu,2023-10-16 01:37:23+00:00
98a1dcb077ef11ee89ad28c2dd2980ba,11,11-3,11-3-2,Hu Tao,Fischl,Xingqiu,Zhongli,2023-10-16 01:55:58+00:00
98a1dcb077ef11ee89ad28c2dd2980ba,12,12-1,12-1-1,Hu Tao,Xingqiu,Yelan,Zhongli,2023-10-16 02:09:59+00:00
98a1dcb077ef11ee89ad28c2dd2980ba,12,12-1,12-1-2,Nilou,Nahida,Collei,Barbara,2023-10-16 02:22:34+00:00
98a1dcb077ef11ee89ad28c2dd2980ba,12,12-2,12-2-1,Nilou,Nahida,Collei,Barbara,2023-10-16 02:36:49+00:00
98a1dcb077ef11ee89ad28c2dd2980ba,12,12-2,12-2-2,Hu Tao,Xingqiu,Yelan,Zhongli,2023-10-16 02:38:05+00:00
98a1dcb077ef11ee89ad28c2dd2980ba,12,12-3,12-3-1,Nilou,Nahida,Collei,Barbara,2023-10-16 02:43:32+00:00
98a1dcb077ef11ee89ad28c2dd2980ba,12,12-3,12-3-2,Hu Tao,Xingqiu,Yelan,Zhongli,2023-10-16 02:45:49+00:00
98a1dcb177ef11eea1b728c2dd2980ba,11,11-1,11-1-1,Yae Miko,Raiden Shogun,Tighnari,Sayu,2023-10-17 03:00:28+00:00
98a1dcb177ef11eea1b728c2dd2980ba,11,11-1,11-1-2,Nahida,Jean,Bennett,Xingqiu,2023-10-17 03:01:20+00:00
98a1dcb177ef11eea1b728c2dd2980ba,11,11-2,11-2-1,Yae Miko,Raiden Shogun,Tighnari,Sayu,2023-10-17 03:02:07+00:00
98a1dcb177ef11eea1b728c2dd2980ba,11,11-2,11-2-2,Nahida,Jean,Bennett,Xingqiu,2023-10-17 03:03:19+00:00
98a1dcb177ef11eea1b728c2dd2980ba,11,11-3,11-3-1,Yae Miko,Raiden Shogun,Tighnari,Sayu,2023-10-17 03:04:31+00:00
98a1dcb177ef11eea1b728c2dd2980ba,11,11-3,11-3-2,Nahida,Jean,Bennett,Xingqiu,2023-10-17 03:05:40+00:00
98a1dcb177ef11eea1b728c2dd2980ba,12,12-1,12-1-1,Nahida,Xingqiu,Kirara,Kuki Shinobu,2023-10-17 03:12:09+00:00
98a1dcb177ef11eea1b728c2dd2980ba,12,12-1,12-1-2,Yae Miko,Raiden Shogun,Tighnari,Sayu,2023-10-17 03:13:28+00:00
98a1dcb177ef11eea1b728c2dd2980ba,12,12-2,12-2-1,Nahida,Xingqiu,Kirara,Kuki Shinobu,2023-10-17 03:15:01+00:00
98a1dcb177ef11eea1b728c2dd2980ba,12,12-2,12-2-2,Yae Miko,Raiden Shogun,Tighnari,Sayu,2023-10-17 03:16:07+00:00
98a1dcb177ef11eea1b728c2dd2980ba,12,12-3,12-3-1,Nahida,Xingqiu,Kirara,Kuki Shinobu,2023-10-17 03:16:59+00:00
98a1dcb177ef11eea1b728c2dd2980ba,12,12-3,12-3-2,Yae Miko,Raiden Shogun,Tighnari,Sayu,2023-10-17 03:18:47+00:00
98a1dcb277ef11ee915628c2dd2980ba,11,11-1,11-1-1,Raiden Shogun,Sangonomiya Kokomi,Neuvillette,Nahida,2023-10-17 12:36:57+00:00
98a1dcb277ef11ee915628c2dd2980ba,11,11-1,11-1-2,Zhongli,Bennett,Lyney,Xiangling,2023-10-17 12:37:36+00:00
98a1dcb277ef11ee915628c2dd2980ba,11,11-2,11-2-1,Raiden Shogun,Sangonomiya Kokomi,Neuvillette,Nahida,2023-10-17 12:38:09+00:00
98a1dcb277ef11ee915628c2dd2980ba,11,11-2,11-2-2,Zhongli,Bennett,Lyney,Xiangling,2023-10-17 12:39:00+00:00
98a1dcb277ef11ee915628c2dd2980ba,11,11-3,11-3-1,Raiden Shogun,Sangonomiya Kokomi,Neuvillette,Nahida,2023-10-17 12:39:47+00:00
98a1dcb277ef11ee915628c2dd2980ba,11,11-3,11-3-2,Zhongli,Bennett,Lyney,Xiangling,2023-10-17 12:40:32+00:00
98a1dcb277ef11ee915628c2dd2980ba,12,12-1,12-1-1,Zhongli,Bennett,Lyney,Xiangling,2023-10-17 13:12:28+00:00
98a1dcb277ef11ee915628c2dd2980ba,12,12-1,12-1-2,Raiden Shogun,Sangonomiya Kokomi,Neuvillette,Nahida,2023-10-17 13:13:34+00:00
98a1dcb277ef11ee915628c2dd2980ba,12,12-2,12-2-1,Zhongli,Bennett,Lyney,Xiangling,2023-10-17 13:18:11+00:00
98a1dcb277ef11ee915628c2dd2980ba,12,12-2,12-2-2,Raiden Shogun,Sangonomiya Kokomi,Neuvillette,Nahida,2023-10-17 13:19:30+00:00
98a1dcb277ef11ee915628c2dd2980ba,12,12-3,12-3-1,Zhongli,Bennett,Lyney,Xiangling,2023-10-17 13:22:22+00:00
98a1dcb277ef11ee915628c2dd2980ba,12,12-3,12-3-2,Raiden Shogun,Sangonomiya Kokomi,Neuvillette,Nahida,2023-10-17 13:23:58+00:00
98a1dcb377ef11ee922328c2dd2980ba,11,11-1,11-1-1,Wanderer,Faruzan,Zhongli,Bennett,2023-10-22 04:59:36+00:00
98a1dcb377ef11ee922328c2dd2980ba,11,11-1,11-1-2,Alhaitham,Kuki Shinobu,Yelan,Nahida,2023-10-22 05:00:35+00:00
98a1dcb377ef11ee922328c2dd2980ba,11,11-2,11-2-1,Wanderer,Faruzan,Zhongli,Bennett,2023-10-22 05:01:09+00:00
98a1dcb377ef11ee922328c2dd2980ba,11,11-2,11-2-2,Alhaitham,Kuki Shinobu,Yelan,Nahida,2023-10-22 05:02:29+00:00
98a1dcb377ef11ee922328c2dd2980ba,11,11-3,11-3-1,Wanderer,Faruzan,Zhongli,Bennett,2023-10-22 05:03:26+00:00
98a1dcb377ef11ee922328c2dd2980ba,11,11-3,11-3-2,Alhaitham,Kuki Shinobu,Yelan,Nahida,2023-10-22 05:04:54+00:00
98a1dcb377ef11ee922328c2dd2980ba,12,12-1,12-1-1,Lyney,Kaedehara Kazuha,Zhongli,Bennett,2023-10-22 05:08:23+00:00
98a1dcb377ef11ee922328c2dd2980ba,12,12-1,12-1-2,Nilou,Baizhu,Yelan,Nahida,2023-10-22 05:10:06+00:00
98a1dcb377ef11ee922328c2dd2980ba,12,12-2,12-2-1,Lyney,Kaedehara Kazuha,Zhongli,Bennett,2023-10-22 05:12:27+00:00
98a1dcb377ef11ee922328c2dd2980ba,12,12-2,12-2-2,Nilou,Baizhu,Yelan,Nahida,2023-10-22 05:13:50+00:00
98a1dcb377ef11ee922328c2dd2980ba,12,12-3,12-3-1,Lyney,Kaedehara Kazuha,Zhongli,Bennett,2023-10-22 05:14:59+00:00
98a1dcb377ef11ee922328c2dd2980ba,12,12-3,12-3-2,Nilou,Baizhu,Yelan,Nahida,2023-10-22 05:16:57+00:00
98a1dcb477ef11ee986528c2dd2980ba,11,11-1,11-1-1,Zhongli,Neuvillette,Kaedehara Kazuha,Fischl,2023-10-16 07:48:34+00:00
98a1dcb477ef11ee986528c2dd2980ba,11,11-1,11-1-2,Nahida,Xingqiu,Kuki Shinobu,Yelan,2023-10-16 07:49:41+00:00
98a1dcb477ef11ee986528c2dd2980ba,11,11-2,11-2-1,Zhongli,Neuvillette,Kaedehara Kazuha,Fischl,2023-10-16 07:50:27+00:00
98a1dcb477ef11ee986528c2dd2980ba,11,11-2,11-2-2,Nahida,Xingqiu,Kuki Shinobu,Yelan,2023-10-16 07:51:44+00:00
98a1dcb477ef11ee986528c2dd2980ba,11,11-3,11-3-1,Zhongli,Neuvillette,Kaedehara Kazuha,Fischl,2023-10-16 07:53:11+00:00
98a1dcb477ef11ee986528c2dd2980ba,11,11-3,11-3-2,Nahida,Xingqiu,Kuki Shinobu,Yelan,2023-10-16 07:54:25+00:00
98a1dcb477ef11ee986528c2dd2980ba,12,12-1,12-1-1,Nahida,Xingqiu,Kuki Shinobu,Yelan,2023-10-16 08:03:47+00:00
98a1dcb477ef11ee986528c2dd2980ba,12,12-1,12-1-2,Neuvillette,Zhongli,Kaedehara Kazuha,Fischl,2023-10-16 08:05:45+00:00
98a1dcb477ef11ee986528c2dd2980ba,12,12-2,12-2-1,Nahida,Xingqiu,Kuki Shinobu,Yelan,2023-10-16 08:07:13+00:00
98a1dcb477ef11ee986528c2dd2980ba,12,12-2,12-2-2,Neuvillette,Zhongli,Kaedehara Kazuha,Fischl,2023-10-16 08:08:27+00:00
98a1dcb477ef11ee986528c2dd2980ba,12,12-3,12-3-1,Nahida,Xingqiu,Kuki Shinobu,Yelan,2023-10-16 08:09:53+00:00
98a1dcb477ef11ee986528c2dd2980ba,12,12-3,12-3-2,Neuvillette,Zhongli,Kaedehara Kazuha,Fischl,2023-10-16 08:11:18+00:00
98a1dcb577ef11eebfbe28c2dd2980ba,11,11-1,11-1-1,Raiden Shogun,Yelan,Sangonomiya Kokomi,Nahida,2023-10-20 22:45:02+00:00
98a1dcb577ef11eebfbe28c2dd2980ba,11,11-1,11-1-2,Dehya,Xiangling,Kaedehara Kazuha,Bennett,2023-10-20 22:45:40+00:00
98a1dcb577ef11eebfbe28c2dd2980ba,11,11-2,11-2-1,Raiden Shogun,Yelan,Sangonomiya Kokomi,Nahida,2023-10-20 22:46:15+00:00
98a1dcb577ef11eebfbe28c2dd2980ba,11,11-2,11-2-2,Dehya,Xiangling,Kaedehara Kazuha,Bennett,2023-10-20 22:47:07+00:00
98a1dcb577ef11eebfbe28c2dd2980ba,11,11-3,11-3-1,Raiden Shogun,Yelan,Sangonomiya Kokomi,Nahida,2023-10-20 22:49:03+00:00
98a1dcb577ef11eebfbe28c2dd2980ba,11,11-3,11-3-2,Dehya,Xiangling,Kaedehara Kazuha,Bennett,2023-10-20 22:50:16+00:00
98a1dcb577ef11eebfbe28c2dd2980ba,12,12-1,12-1-1,Dehya,Bennett,Kaedehara Kazuha,Xiangling,2023-10-21 00:43:17+00:00
98a1dcb577ef11eebfbe28c2dd2980ba,12,12-1,12-1-2,Nahida,Kuki Shinobu,Yelan,Xingqiu,2023-10-21 00:43:59+00:00
98a1dcb577ef11eebfbe28c2dd2980ba,12,12-2,12-2-1,Dehya,Bennett,Kaedehara Kazuha,Xiangling,2023-10-21 00:44:58+00:00
98a1dcb577ef11eebfbe28c2dd2980ba,12,12-2,12-2-2,Nahida,Kuki Shinobu,Yelan,Xingqiu,2023-10-21 00:45:52+00:00
98a1dcb577ef11eebfbe28c2dd2980ba,12,12-3,12-3-1,Dehya,Bennett,Kaedehara Kazuha,Xiangling,2023-10-21 00:54:10+00:00
98a1dcb577ef11eebfbe28c2dd2980ba,12,12-3,12-3-2,Nahida,Kuki Shinobu,Yelan,Xingqiu,2023-10-21 00:55:16+00:00
98a1dcb677ef11eea80328c2dd2980ba,11,11-1,11-1-1,Alhaitham,Kuki Shinobu,Fischl,Nahida,2023-10-16 13:15:50+00:00
98a1dcb677ef11eea80328c2dd2980ba,11,11-1,11-1-2,Hu Tao,Xingqiu,Yelan,Layla,2023-10-16 13:16:50+00:00
98a1dcb677ef11eea80328c2dd2980ba,11,11-2,11-2-1,Alhaitham,Kuki Shinobu,Fischl,Nahida,2023-10-16 13:17:30+00:00
98a1dcb677ef11eea80328c2dd2980ba,11,11-2,11-2-2,Hu Tao,Xingqiu,Yelan,Layla,2023-10-16 13:18:37+00:00
98a1dcb677ef11eea80328c2dd2980ba,11,11-3,11-3-1,Alhaitham,Kuki Shinobu,Fischl,Nahida,2023-10-16 13:19:25+00:00
98a1dcb677ef11eea80328c2dd2980ba,11,11-3,11-3-2,Hu Tao,Xingqiu,Yelan,Layla,2023-10-16 13:20:35+00:00
98a1dcb677ef11eea80328c2dd2980ba,12,12-1,12-1-1,Alhaitham,Kuki Shinobu,Xingqiu,Nahida,2023-10-16 13:24:20+00:00
98a1dcb677ef11eea80328c2dd2980ba,12,12-1,12-1-2,Shikanoin Heizou,Bennett,Xiangling,Yelan,2023-10-16 13:25:18+00:00
98a1dcb677ef11eea80328c2dd2980ba,12,12-2,12-2-1,Alhaitham,Kuki Shinobu,Xingqiu,Nahida,2023-10-16 13:33:19+00:00
98a1dcb677ef11eea80328c2dd2980ba,12,12-2,12-2-2,Shikanoin Heizou,Bennett,Xiangling,Yelan,2023-10-16 13:34:16+00:00
98a1dcb677ef11eea80328c2dd2980ba,12,12-3,12-3-1,Alhaitham,Kuki Shinobu,Xingqiu,Nahida,2023-10-16 13:35:49+00:00
98a1dcb677ef11eea80328c2dd2980ba,12,12-3,12-3-2,Shikanoin Heizou,Bennett,Xiangling,Yelan,2023-10-16 13:37:10+00:00
98a1dcb777ef11ee8c5628c2dd2980ba,11,11-1,11-1-1,Neuvillette,Zhongli,Kaedehara Kazuha,Xiangling,2023-10-16 15:26:29+00:00
98a1dcb777ef11ee8c5628c2dd2980ba,11,11-1,11-1-2,Raiden Shogun,Yelan,Nahida,Kuki Shinobu,2023-10-16 15:27:16+00:00
98a1dcb777ef11ee8c5628c2dd2980ba,11,11-2,11-2-1,Neuvillette,Zhongli,Kaedehara Kazuha,Xiangling,2023-10-16 15:27:55+00:00
98a1dcb777ef11ee8c5628c2dd2980ba,11,11-2,11-2-2,Raiden Shogun,Yelan,Nahida,Kuki Shinobu,2023-10-16 15:28:45+00:00
98a1dcb777ef11ee8c5628c2dd2980ba,11,11-3,11-3-1,Neuvillette,Zhongli,Kaedehara Kazuha,Xiangling,2023-10-16 15:29:44+00:00
98a1dcb777ef11ee8c5628c2dd2980ba,11,11-3,11-3-2,Raiden Shogun,Yelan,Nahida,Kuki Shinobu,2023-10-16 15:30:43+00:00
98a1dcb777ef11ee8c5628c2dd2980ba,12,12-1,12-1-1,Hu Tao,Yelan,Xingqiu,Zhongli,2023-10-16 15:35:25+00:00
98a1dcb777ef11ee8c5628c2dd2980ba,12,12-1,12-1-2,Neuvillette,Kaedehara Kazuha,Nahida,Fischl,2023-10-16 15:37:04+00:00
98a1dcb777ef11ee8c5628c2dd2980ba,12,12-2,12-2-1,Hu Tao,Yelan,Xingqiu,Zhongli,2023-10-16 15:42:07+00:00
98a1dcb777ef11ee8c5628c2dd2980ba,12,12-2,12-2-2,Neuvillette,Kaedehara Kazuha,Nahida,Fischl,2023-10-16 15:43:24+00:00
98a1dcb777ef11ee8c5628c2dd2980ba,12,12-3,12-3-1,Hu Tao,Yelan,Xingqiu,Zhongli,2023-10-16 15:44:43+00:00
98a1dcb777ef11ee8c5628c2dd2980ba,12,12-3,12-3-2,Neuvillette,Kaedehara Kazuha,Nahida,Fischl,2023-10-16 15:46:07+00:00
98a1dcb877ef11ee9acd28c2dd2980ba,11,11-1,11-1-1,Bennett,Kaedehara Kazuha,Tartaglia,Xiangling,2023-10-16 12:34:23+00:00
98a1dcb877ef11ee9acd28c2dd2980ba,11,11-1,11-1-2,Xingqiu,Zhongli,Hu Tao,Albedo,2023-10-16 12:35:10+00:00
98a1dcb877ef11ee9acd28c2dd2980ba,11,11-2,11-2-1,Bennett,Kaedehara Kazuha,Tartaglia,Xiangling,2023-10-16 12:48:45+00:00
98a1dcb877ef11ee9acd28c2dd2980ba,11,11-2,11-2-2,Xingqiu,Zhongli,Hu Tao,Albedo,2023-10-16 12:49:51+00:00
98a1dcb877ef11ee9acd28c2dd2980ba,11,11-3,11-3-1,Bennett,Kaedehara Kazuha,Tartaglia,Xiangling,2023-10-16 12:51:26+00:00
98a1dcb877ef11ee9acd28c2dd2980ba,11,11-3,11-3-2,Xingqiu,Zhongli,Hu Tao,Albedo,2023-10-16 12:52:38+00:00
98a1dcb877ef11ee9acd28c2dd2980ba,12,12-1,12-1-1,Bennett,Kaedehara Kazuha,Tartaglia,Xiangling,2023-10-16 12:54:06+00:00
98a1dcb877ef11ee9acd28c2dd2980ba,12,12-1,12-1-2,Nahida,Yelan,Raiden Shogun,Sangonomiya Kokomi,2023-10-16 12:55:15+00:00
98a1dcb877ef11ee9acd28c2dd2980ba,12,12-2,12-2-1,Bennett,Kaedehara Kazuha,Tartaglia,Xiangling,2023-10-16 12:58:07+00:00
98a1dcb877ef11ee9acd28c2dd2980ba,12,12-2,12-2-2,Nahida,Yelan,Raiden Shogun,Sangonomiya Kokomi,2023-10-16 12:59:35+00:00
98a1dcb877ef11ee9acd28c2dd2980ba,12,12-3,12-3-1,Bennett,Kaedehara Kazuha,Tartaglia,Xiangling,2023-10-16 13:22:35+00:00
98a1dcb877ef11ee9acd28c2dd2980ba,12,12-3,12-3-2,Nahida,Yelan,Raiden Shogun,Sangonomiya Kokomi,2023-10-16 13:24:43+00:00
98a1dcb977ef11eeb7e628c2dd2980ba,11,11-1,11-1-1,Tartaglia,Kaedehara Kazuha,Neuvillette,Fischl,2023-10-16 16:45:11+00:00
98a1dcb977ef11eeb7e628c2dd2980ba,11,11-1,11-1-2,Yae Miko,Nahida,Alhaitham,Zhongli,2023-10-16 16:45:43+00:00
98a1dcb977ef11eeb7e628c2dd2980ba,11,11-2,11-2-1,Tartaglia,Kaedehara Kazuha,Neuvillette,Fischl,2023-10-16 16:46:24+00:00
98a1dcb977ef11eeb7e628c2dd2980ba,11,11-2,11-2-2,Yae Miko,Nahida,Alhaitham,Zhongli,2023-10-16 16:47:22+00:00
98a1dcb977ef11eeb7e628c2dd2980ba,11,11-3,11-3-1,Tartaglia,Kaedehara Kazuha,Neuvillette,Fischl,2023-10-16 16:49:54+00:00
98a1dcb977ef11eeb7e628c2dd2980ba,11,11-3,11-3-2,Yae Miko,Nahida,Alhaitham,Zhongli,2023-10-16 16:50:46+00:00
98a1dcb977ef11eeb7e628c2dd2980ba,12,12-1,12-1-1,Yae Miko,Nahida,Alhaitham,Zhongli,2023-10-16 17:12:24+00:00
98a1dcb977ef11eeb7e628c2dd2980ba,12,12-1,12-1-2,Tartaglia,Kaedehara Kazuha,Neuvillette,Beidou,2023-10-16 17:13:32+00:00
98a1dcb977ef11eeb7e628c2dd2980ba,12,12-2,12-2-1,Yae Miko,Nahida,Alhaitham,Zhongli,2023-10-16 17:14:46+00:00
98a1dcb977ef11eeb7e628c2dd2980ba,12,12-2,12-2-2,Tartaglia,Kaedehara Kazuha,Neuvillette,Beidou,2023-10-16 17:15:46+00:00
98a1dcb977ef11eeb7e628c2dd2980ba,12,12-3,12-3-1,Yae Miko,Nahida,Alhaitham,Zhongli,2023-10-16 17:16:39+00:00
98a1dcb977ef11eeb7e628c2dd2980ba,12,12-3,12-3-2,Tartaglia,Kaedehara Kazuha,Neuvillette,Beidou,2023-10-16 17:18:28+00:00
98a1dcba77ef11eea95528c2dd2980ba,11,11-1,11-1-1,Raiden Shogun,Xingqiu,Kaedehara Kazuha,Bennett,2023-10-17 10:33:53+00:00
98a1dcba77ef11eea95528c2dd2980ba,11,11-1,11-1-2,Alhaitham,Yelan,Nahida,Kuki Shinobu,2023-10-17 10:34:42+00:00
98a1dcba77ef11eea95528c2dd2980ba,11,11-2,11-2-1,Raiden Shogun,Xingqiu,Kaedehara Kazuha,Bennett,2023-10-17 10:35:23+00:00
98a1dcba77ef11eea95528c2dd2980ba,11,11-2,11-2-2,Alhaitham,Yelan,Nahida,Kuki Shinobu,2023-10-17 10:36:32+00:00
98a1dcba77ef11eea95528c2dd2980ba,11,11-3,11-3-1,Raiden Shogun,Xingqiu,Kaedehara Kazuha,Bennett,2023-10-17 10:37:20+00:00
98a1dcba77ef11eea95528c2dd2980ba,11,11-3,11-3-2,Alhaitham,Yelan,Nahida,Kuki Shinobu,2023-10-17 10:38:21+00:00
98a1dcba77ef11eea95528c2dd2980ba,12,12-1,12-1-1,Alhaitham,Yelan,Nahida,Kuki Shinobu,2023-10-17 11:01:51+00:00
98a1dcba77ef11eea95528c2dd2980ba,12,12-1,12-1-2,Raiden Shogun,Xingqiu,Xiangling,Bennett,2023-10-17 11:03:07+00:00
98a1dcba77ef11eea95528c2dd2980ba,12,12-2,12-2-1,Alhaitham,Yelan,Nahida,Kuki Shinobu,2023-10-17 11:05:05+00:00
98a1dcba77ef11eea95528c2dd2980ba,12,12-2,12-2-2,Raiden Shogun,Xingqiu,Xiangling,Bennett,2023-10-17 11:06:16+00:00
98a1dcba77ef11eea95528c2dd2980ba,12,12-3,12-3-1,Alhaitham,Yelan,Nahida,Kuki Shinobu,2023-10-17 11:07:31+00:00
98a1dcba77ef11eea95528c2dd2980ba,12,12-3,12-3-2,Raiden Shogun,Xingqiu,Xiangling,Bennett,2023-10-17 11:08:47+00:00
98a1dcbb77ef11ee855628c2dd2980ba,11,11-1,11-1-1,Nahida,Yelan,Xingqiu,Kuki Shinobu,2023-10-16 07:08:33+00:00
98a1dcbb77ef11ee855628c2dd2980ba,11,11-1,11-1-2,Kaeya,Xiangling,Kaedehara Kazuha,Bennett,2023-10-16 07:09:20+00:00
98a1dcbb77ef11ee855628c2dd2980ba,11,11-2,11-2-1,Nahida,Yelan,Xingqiu,Kuki Shinobu,2023-10-16 07:10:15+00:00
98a1dcbb77ef11ee855628c2dd2980ba,11,11-2,11-2-2,Kaeya,Xiangling,Kaedehara Kazuha,Bennett,2023-10-16 07:11:19+00:00
98a1dcbb77ef11ee855628c2dd2980ba,11,11-3,11-3-1,Nahida,Yelan,Xingqiu,Kuki Shinobu,2023-10-16 07:12:59+00:00
98a1dcbb77ef11ee855628c2dd2980ba,11,11-3,11-3-2,Kaeya,Xiangling,Kaedehara Kazuha,Bennett,2023-10-16 07:13:58+00:00
98a1dcbb77ef11ee855628c2dd2980ba,12,12-1,12-1-1,Tighnari,Nahida,Fischl,Zhongli,2023-10-22 23:08:37+00:00
98a1dcbb77ef11ee855628c2dd2980ba,12,12-1,12-1-2,Raiden Shogun,Yelan,Kaedehara Kazuha,Bennett,2023-10-22 23:10:01+00:00
98a1dcbb77ef11ee855628c2dd2980ba,12,12-2,12-2-1,Tighnari,Nahida,Fischl,Zhongli,2023-10-22 23:16:55+00:00
98a1dcbb77ef11ee855628c2dd2980ba,12,12-2,12-2-2,Raiden Shogun,Yelan,Kaedehara Kazuha,Bennett,2023-10-22 23:18:24+00:00
98a1dcbb77ef11ee855628c2dd2980ba,12,12-3,12-3-1,Tighnari,Nahida,Fischl,Zhongli,2023-10-22 23:19:46+00:00
98a1dcbb77ef11ee855628c2dd2980ba,12,12-3,12-3-2,Raiden Shogun,Yelan,Kaedehara Kazuha,Bennett,2023-10-22 23:21:38+00:00
98a1dcbc77ef11ee816228c2dd2980ba,11,11-1,11-1-1,Shenhe,Sangonomiya Kokomi,Venti,Chongyun,2023-10-16 04:37:00+00:00
98a1dcbc77ef11ee816228c2dd2980ba,11,11-1,11-1-2,Xiao,Faruzan,Bennett,Zhongli,2023-10-16 04:37:45+00:00
98a1dcbc77ef11ee816228c2dd2980ba,11,11-2,11-2-1,Shenhe,Sangonomiya Kokomi,Venti,Chongyun,2023-10-16 04:38:19+00:00
98a1dcbc77ef11ee816228c2dd2980ba,11,11-2,11-2-2,Xiao,Faruzan,Bennett,Zhongli,2023-10-16 04:39:53+00:00
98a1dcbc77ef11ee816228c2dd2980ba,11,11-3,11-3-1,Shenhe,Sangonomiya Kokomi,Venti,Chongyun,2023-10-16 04:40:47+00:00
98a1dcbc77ef11ee816228c2dd2980ba,11,11-3,11-3-2,Xiao,Faruzan,Bennett,Zhongli,2023-10-16 04:42:09+00:00
98a1dcbc77ef11ee816228c2dd2980ba,12,12-1,12-1-1,Xiao,Xiangling,Bennett,Xingqiu,2023-10-28 21:01:09+00:00
98a1dcbc77ef11ee816228c2dd2980ba,12,12-1,12-1-2,Alhaitham,Raiden Shogun,Sangonomiya Kokomi,Zhongli,2023-10-28 21:02:47+00:00
98a1dcbc77ef11ee816228c2dd2980ba,12,12-2,12-2-1,Xiao,Xiangling,Bennett,Xingqiu,2023-10-28 21:04:57+00:00
98a1dcbc77ef11ee816228c2dd2980ba,12,12-2,12-2-2,Alhaitham,Raiden Shogun,Sangonomiya Kokomi,Zhongli,2023-10-28 21:06:08+00:00
98a1dcbc77ef11ee816228c2dd2980ba,12,12-3,12-3-1,Xiao,Xiangling,Bennett,Xingqiu,2023-10-28 21:11:16+00:00
98a1dcbc77ef11ee816228c2dd2980ba,12,12-3,12-3-2,Alhaitham,Raiden Shogun,Sangonomiya Kokomi,Zhongli,2023-10-28 21:12:54+00:00
98a1dcbd77ef11ee8a5928c2dd2980ba,11,11-1,11-1-1,Yelan,Xingqiu,Raiden Shogun,Sucrose,2023-10-16 14:19:35+00:00
98a1dcbd77ef11ee8a5928c2dd2980ba,11,11-1,11-1-2,Kamisato Ayaka,Sangonomiya Kokomi,Shenhe,Kaedehara Kazuha,2023-10-16 14:20:50+00:00
98a1dcbd77ef11ee8a5928c2dd2980ba,11,11-2,11-2-1,Yelan,Xingqiu,Raiden Shogun,Sucrose,2023-10-16 14:21:54+00:00
98a1dcbd77ef11ee8a5928c2dd2980ba,11,11-2,11-2-2,Kamisato Ayaka,Sangonomiya Kokomi,Shenhe,Kaedehara Kazuha,2023-10-16 14:24:00+00:00
98a1dcbd77ef11ee8a5928c2dd2980ba,11,11-3,11-3-1,Yelan,Xingqiu,Raiden Shogun,Sucrose,2023-10-16 14:25:15+00:00
98a1dcbd77ef11ee8a5928c2dd2980ba,11,11-3,11-3-2,Kamisato Ayaka,Sangonomiya Kokomi,Shenhe,Kaedehara Kazuha,2023-10-16 14:26:29+00:00
98a1dcbd77ef11ee8a5928c2dd2980ba,12,12-1,12-1-1,Kamisato Ayaka,Sangonomiya Kokomi,Shenhe,Kaedehara Kazuha,2023-10-16 14:31:50+00:00
98a1dcbd77ef11ee8a5928c2dd2980ba,12,12-1,12-1-2,Xingqiu,Yelan,Kuki Shinobu,Sucrose,2023-10-16 14:33:05+00:00
98a1dcbd77ef11ee8a5928c2dd2980ba,12,12-2,12-2-1,Kamisato Ayaka,Sangonomiya Kokomi,Shenhe,Kaedehara Kazuha,2023-10-16 14:36:57+00:00
98a1dcbd77ef11ee8a5928c2dd2980ba,12,12-2,12-2-2,Xingqiu,Yelan,Kuki Shinobu,Sucrose,2023-10-16 14:37:52+00:00
98a1dcbd77ef11ee8a5928c2dd2980ba,12,12-3,12-3-1,Kamisato Ayaka,Sangonomiya Kokomi,Shenhe,Kaedehara Kazuha,2023-10-16 14:45:21+00:00
98a1dcbd77ef11ee8a5928c2dd2980ba,12,12-3,12-3-2,Xingqiu,Yelan,Kuki Shinobu,Sucrose,2023-10-16 14:46:33+00:00
98a1dcbe77ef11ee895828c2dd2980ba,11,11-1,11-1-1,Neuvillette,Fischl,Zhongli,,2023-10-17 10:17:00+00:00
98a1dcbe77ef11ee895828c2dd2980ba,11,11-1,11-1-2,Raiden Shogun,Yae Miko,Nahida,Baizhu,2023-10-17 10:18:12+00:00
98a1dcbe77ef11ee895828c2dd2980ba,11,11-2,11-2-1,Neuvillette,Fischl,Zhongli,,2023-10-17 10:19:17+00:00
98a1dcbe77ef11ee895828c2dd2980ba,11,11-2,11-2-2,Raiden Shogun,Yae Miko,Nahida,Baizhu,2023-10-17 10:20:19+00:00
98a1dcbe77ef11ee895828c2dd2980ba,11,11-3,11-3-1,Neuvillette,Fischl,Zhongli,,2023-10-17 10:21:31+00:00
