uid,floor,chamber,half,ch1,ch2,ch3,ch4,start_at
1ea11ab2d62d11ee838428c2dd2980ba,12,12-2,12-2-1,Nilou,Sangonomiya Kokomi,Nahida,Kaveh,2024-02-17 10:40:51+00:00
1ea11ab2d62d11ee838428c2dd2980ba,12,12-2,12-2-2,Neuvillette,Furina,Kaedehara Kazuha,Baizhu,2024-02-17 10:41:40+00:00
1ea11ab2d62d11ee838428c2dd2980ba,12,12-3,12-3-1,Nilou,Sangonomiya Kokomi,Nahida,Kaveh,2024-02-17 10:43:18+00:00
1ea11ab2d62d11ee838428c2dd2980ba,12,12-3,12-3-2,Neuvillette,Furina,Kaedehara Kazuha,Baizhu,2024-02-17 10:44:35+00:00
1ea11ab3d62d11eea25628c2dd2980ba,11,11-1,11-1-1,Nahida,Yae Miko,Baizhu,Raiden Shogun,2024-02-16 16:14:23+00:00
1ea11ab3d62d11eea25628c2dd2980ba,11,11-1,11-1-2,Kaedehara Kazuha,Yelan,Furina,Sangonomiya Kokomi,2024-02-16 16:15:11+00:00
1ea11ab3d62d11eea25628c2dd2980ba,11,11-2,11-2-1,Nahida,Yae Miko,Baizhu,Raiden Shogun,2024-02-16 16:15:52+00:00
1ea11ab3d62d11eea25628c2dd2980ba,11,11-2,11-2-2,Kaedehara Kazuha,Yelan,Furina,Sangonomiya Kokomi,2024-02-16 16:17:00+00:00
1ea11ab3d62d11eea25628c2dd2980ba,11,11-3,11-3-1,Nahida,Yae Miko,Baizhu,Raiden Shogun,2024-02-16 16:18:04+00:00
1ea11ab3d62d11eea25628c2dd2980ba,11,11-3,11-3-2,Kaedehara Kazuha,Yelan,Furina,Sangonomiya Kokomi,2024-02-16 16:18:40+00:00
1ea11ab3d62d11eea25628c2dd2980ba,12,12-1,12-1-1,Nahida,Yae Miko,Baizhu,Raiden Shogun,2024-02-16 18:01:29+00:00
1ea11ab3d62d11eea25628c2dd2980ba,12,12-1,12-1-2,Kaedehara Kazuha,Yelan,Furina,Sangonomiya Kokomi,2024-02-16 18:03:15+00:00
1ea11ab3d62d11eea25628c2dd2980ba,12,12-2,12-2-1,Nahida,Yae Miko,Baizhu,Raiden Shogun,2024-02-16 18:05:03+00:00
1ea11ab3d62d11eea25628c2dd2980ba,12,12-2,12-2-2,Kaedehara Kazuha,Yelan,Furina,Sangonomiya Kokomi,2024-02-16 18:06:31+00:00
1ea11ab3d62d11eea25628c2dd2980ba,12,12-3,12-3-1,Nahida,Yae Miko,Baizhu,Raiden Shogun,2024-02-16 18:12:12+00:00
1ea11ab3d62d11eea25628c2dd2980ba,12,12-3,12-3-2,Kaedehara Kazuha,Yelan,Furina,Sangonomiya Kokomi,2024-02-16 18:13:27+00:00
1ea11ab4d62d11eebaa928c2dd2980ba,11,11-1,11-1-1,Nahida,Furina,Yelan,Kuki Shinobu,2024-02-16 06:01:49+00:00
1ea11ab4d62d11eebaa928c2dd2980ba,11,11-1,11-1-2,Xiangling,Kaedehara Kazuha,Zhongli,Bennett,2024-02-16 06:02:39+00:00
1ea11ab4d62d11eebaa928c2dd2980ba,11,11-2,11-2-1,Nahida,Furina,Yelan,Kuki Shinobu,2024-02-16 06:03:11+00:00
1ea11ab4d62d11eebaa928c2dd2980ba,11,11-2,11-2-2,Xiangling,Kaedehara Kazuha,Zhongli,Bennett,2024-02-16 06:04:17+00:00
1ea11ab4d62d11eebaa928c2dd2980ba,11,11-3,11-3-1,Nahida,Furina,Yelan,Kuki Shinobu,2024-02-16 06:04:58+00:00
1ea11ab4d62d11eebaa928c2dd2980ba,11,11-3,11-3-2,Xiangling,Kaedehara Kazuha,Zhongli,Bennett,2024-02-16 06:05:39+00:00
1ea11ab4d62d11eebaa928c2dd2980ba,12,12-1,12-1-1,Raiden Shogun,Xingqiu,Xiangling,Bennett,2024-02-16 06:13:57+00:00
1ea11ab4d62d11eebaa928c2dd2980ba,12,12-1,12-1-2,Nahida,Yelan,Furina,Kuki Shinobu,2024-02-16 06:15:33+00:00
1ea11ab4d62d11eebaa928c2dd2980ba,12,12-2,12-2-1,Raiden Shogun,Xingqiu,Xiangling,Bennett,2024-02-16 06:16:37+00:00
1ea11ab4d62d11eebaa928c2dd2980ba,12,12-2,12-2-2,Nahida,Yelan,Furina,Kuki Shinobu,2024-02-16 06:18:12+00:00
1ea11ab4d62d11eebaa928c2dd2980ba,12,12-3,12-3-1,Raiden Shogun,Xingqiu,Xiangling,Bennett,2024-02-16 06:19:54+00:00
1ea11ab4d62d11eebaa928c2dd2980ba,12,12-3,12-3-2,Nahida,Yelan,Furina,Kuki Shinobu,2024-02-16 06:21:23+00:00
1ea11ab5d62d11ee93b828c2dd2980ba,11,11-1,11-1-1,Chevreuse,Xiangling,Cyno,Raiden Shogun,2024-02-17 05:19:50+00:00
1ea11ab5d62d11ee93b828c2dd2980ba,11,11-1,11-1-2,Sucrose,Furina,Ganyu,Bennett,2024-02-17 05:20:56+00:00
1ea11ab5d62d11ee93b828c2dd2980ba,11,11-2,11-2-1,Chevreuse,Xiangling,Cyno,Raiden Shogun,2024-02-17 05:21:38+00:00
1ea11ab5d62d11ee93b828c2dd2980ba,11,11-2,11-2-2,Sucrose,Furina,Ganyu,Bennett,2024-02-17 05:25:05+00:00
1ea11ab5d62d11ee93b828c2dd2980ba,11,11-3,11-3-1,Chevreuse,Xiangling,Cyno,Raiden Shogun,2024-02-17 05:25:58+00:00
1ea11ab5d62d11ee93b828c2dd2980ba,11,11-3,11-3-2,Sucrose,Furina,Ganyu,Bennett,2024-02-17 05:27:14+00:00
1ea11ab5d62d11ee93b828c2dd2980ba,12,12-1,12-1-1,Furina,Kuki Shinobu,Alhaitham,Nahida,2024-02-24 03:28:37+00:00
1ea11ab5d62d11ee93b828c2dd2980ba,12,12-1,12-1-2,Bennett,Xiangling,Raiden Shogun,Fischl,2024-02-24 03:30:05+00:00
1ea11ab5d62d11ee93b828c2dd2980ba,12,12-2,12-2-1,Sayu,Furina,Ganyu,Charlotte,2024-02-17 06:10:11+00:00
1ea11ab5d62d11ee93b828c2dd2980ba,12,12-2,12-2-2,Xingqiu,Kuki Shinobu,Nahida,Tartaglia,2024-02-17 06:11:14+00:00
1ea11ab5d62d11ee93b828c2dd2980ba,12,12-3,12-3-1,Furina,Kuki Shinobu,Alhaitham,Nahida,2024-02-24 03:39:05+00:00
1ea11ab5d62d11ee93b828c2dd2980ba,12,12-3,12-3-2,Bennett,Xiangling,Raiden Shogun,Fischl,2024-02-24 03:40:00+00:00
1ea11ab6d62d11eeb81c28c2dd2980ba,11,11-1,11-1-1,Jean,Furina,Yelan,Nahida,2024-02-17 22:54:19+00:00
1ea11ab6d62d11eeb81c28c2dd2980ba,11,11-1,11-1-2,Tartaglia,Bennett,Kaedehara Kazuha,Xiangling,2024-02-17 22:55:11+00:00
1ea11ab6d62d11eeb81c28c2dd2980ba,11,11-2,11-2-1,Jean,Furina,Yelan,Nahida,2024-02-17 22:56:39+00:00
1ea11ab6d62d11eeb81c28c2dd2980ba,11,11-2,11-2-2,Tartaglia,Bennett,Kaedehara Kazuha,Xiangling,2024-02-17 22:57:34+00:00
1ea11ab6d62d11eeb81c28c2dd2980ba,11,11-3,11-3-1,Jean,Furina,Yelan,Nahida,2024-02-17 22:58:07+00:00
1ea11ab6d62d11eeb81c28c2dd2980ba,11,11-3,11-3-2,Tartaglia,Bennett,Kaedehara Kazuha,Xiangling,2024-02-17 22:58:44+00:00
1ea11ab6d62d11eeb81c28c2dd2980ba,12,12-1,12-1-1,Tartaglia,Bennett,Kaedehara Kazuha,Xiangling,2024-02-17 23:01:29+00:00
1ea11ab6d62d11eeb81c28c2dd2980ba,12,12-1,12-1-2,Jean,Furina,Yelan,Hu Tao,2024-02-17 23:02:32+00:00
1ea11ab6d62d11eeb81c28c2dd2980ba,12,12-2,12-2-1,Tartaglia,Bennett,Kaedehara Kazuha,Xiangling,2024-02-17 23:03:36+00:00
1ea11ab6d62d11eeb81c28c2dd2980ba,12,12-2,12-2-2,Jean,Furina,Yelan,Hu Tao,2024-02-17 23:04:19+00:00
1ea11ab6d62d11eeb81c28c2dd2980ba,12,12-3,12-3-1,Tartaglia,Bennett,Kaedehara Kazuha,Xiangling,2024-02-17 23:05:50+00:00
1ea11ab6d62d11eeb81c28c2dd2980ba,12,12-3,12-3-2,Jean,Furina,Yelan,Hu Tao,2024-02-17 23:06:56+00:00
1ea11ab7d62d11ee9ea528c2dd2980ba,11,11-1,11-1-1,Bennett,Furina,Dehya,Sucrose,2024-02-19 03:01:54+00:00
1ea11ab7d62d11ee9ea528c2dd2980ba,11,11-1,11-1-2,Xianyun,Kujou Sara,Yae Miko,Traveler,2024-02-19 03:02:40+00:00
1ea11ab7d62d11ee9ea528c2dd2980ba,11,11-2,11-2-1,Bennett,Furina,Dehya,Sucrose,2024-02-19 03:03:28+00:00
1ea11ab7d62d11ee9ea528c2dd2980ba,11,11-2,11-2-2,Xianyun,Kujou Sara,Yae Miko,Traveler,2024-02-19 03:04:18+00:00
1ea11ab7d62d11ee9ea528c2dd2980ba,11,11-3,11-3-1,Bennett,Furina,Dehya,Sucrose,2024-02-19 03:05:03+00:00
1ea11ab7d62d11ee9ea528c2dd2980ba,11,11-3,11-3-2,Xianyun,Kujou Sara,Yae Miko,Traveler,2024-02-19 03:05:41+00:00
1ea11ab7d62d11ee9ea528c2dd2980ba,12,12-1,12-1-1,Sangonomiya Kokomi,Shenhe,Ganyu,Venti,2024-02-19 03:07:54+00:00
1ea11ab7d62d11ee9ea528c2dd2980ba,12,12-1,12-1-2,Xianyun,Kujou Sara,Yae Miko,Furina,2024-02-19 03:09:08+00:00
1ea11ab7d62d11ee9ea528c2dd2980ba,12,12-2,12-2-1,Sangonomiya Kokomi,Shenhe,Ganyu,Venti,2024-02-19 03:09:51+00:00
1ea11ab7d62d11ee9ea528c2dd2980ba,12,12-2,12-2-2,Xianyun,Kujou Sara,Yae Miko,Furina,2024-02-19 03:10:58+00:00
1ea11ab7d62d11ee9ea528c2dd2980ba,12,12-3,12-3-1,Sangonomiya Kokomi,Shenhe,Ganyu,Venti,2024-02-19 03:12:09+00:00
1ea11ab7d62d11ee9ea528c2dd2980ba,12,12-3,12-3-2,Xianyun,Kujou Sara,Yae Miko,Furina,2024-02-19 03:13:16+00:00
1ea11ab8d62d11ee9e0128c2dd2980ba,11,11-1,11-1-1,Hu Tao,Xingqiu,Zhongli,Yelan,2024-02-16 19:26:29+00:00
1ea11ab8d62d11ee9e0128c2dd2980ba,11,11-1,11-1-2,Faruzan,Furina,Xianyun,Xiao,2024-02-16 19:27:23+00:00
1ea11ab8d62d11ee9e0128c2dd2980ba,11,11-2,11-2-1,Hu Tao,Xingqiu,Zhongli,Yelan,2024-02-16 19:27:54+00:00
1ea11ab8d62d11ee9e0128c2dd2980ba,11,11-2,11-2-2,Faruzan,Furina,Xianyun,Xiao,2024-02-16 19:29:03+00:00
1ea11ab8d62d11ee9e0128c2dd2980ba,11,11-3,11-3-1,Hu Tao,Xingqiu,Zhongli,Yelan,2024-02-16 19:29:36+00:00
1ea11ab8d62d11ee9e0128c2dd2980ba,11,11-3,11-3-2,Faruzan,Furina,Xianyun,Xiao,2024-02-16 19:30:14+00:00
1ea11ab8d62d11ee9e0128c2dd2980ba,12,12-1,12-1-1,Faruzan,Furina,Xianyun,Xiao,2024-02-26 02:10:18+00:00
1ea11ab8d62d11ee9e0128c2dd2980ba,12,12-1,12-1-2,Hu Tao,Zhongli,Xingqiu,Yelan,2024-02-26 02:11:10+00:00
1ea11ab8d62d11ee9e0128c2dd2980ba,12,12-2,12-2-1,Faruzan,Furina,Xianyun,Xiao,2024-02-26 02:12:36+00:00
1ea11ab8d62d11ee9e0128c2dd2980ba,12,12-2,12-2-2,Hu Tao,Zhongli,Xingqiu,Yelan,2024-02-26 02:13:28+00:00
1ea11ab8d62d11ee9e0128c2dd2980ba,12,12-3,12-3-1,Faruzan,Furina,Xianyun,Xiao,2024-02-26 02:15:19+00:00
1ea11ab8d62d11ee9e0128c2dd2980ba,12,12-3,12-3-2,Hu Tao,Zhongli,Xingqiu,Yelan,2024-02-26 02:16:15+00:00
1ea11ab9d62d11ee88f028c2dd2980ba,11,11-1,11-1-1,Furina,Kaedehara Kazuha,Zhongli,Neuvillette,2024-02-18 03:24:14+00:00
1ea11ab9d62d11ee88f028c2dd2980ba,11,11-1,11-1-2,Nahida,Fischl,Yelan,Yae Miko,2024-02-18 03:25:15+00:00
1ea11ab9d62d11ee88f028c2dd2980ba,11,11-2,11-2-1,Furina,Kaedehara Kazuha,Zhongli,Neuvillette,2024-02-18 03:26:00+00:00
1ea11ab9d62d11ee88f028c2dd2980ba,11,11-2,11-2-2,Nahida,Fischl,Yelan,Yae Miko,2024-02-18 03:27:00+00:00
1ea11ab9d62d11ee88f028c2dd2980ba,11,11-3,11-3-1,Furina,Kaedehara Kazuha,Zhongli,Neuvillette,2024-02-18 03:28:05+00:00
1ea11ab9d62d11ee88f028c2dd2980ba,11,11-3,11-3-2,Nahida,Fischl,Yelan,Yae Miko,2024-02-18 03:28:48+00:00
1ea11ab9d62d11ee88f028c2dd2980ba,12,12-1,12-1-1,Bennett,Kaedehara Kazuha,Xiangling,Dehya,2024-02-18 03:40:52+00:00
1ea11ab9d62d11ee88f028c2dd2980ba,12,12-1,12-1-2,Nahida,Fischl,Yelan,Yae Miko,2024-02-18 03:42:50+00:00
1ea11ab9d62d11ee88f028c2dd2980ba,12,12-2,12-2-1,Bennett,Kaedehara Kazuha,Xiangling,Dehya,2024-02-18 03:44:16+00:00
1ea11ab9d62d11ee88f028c2dd2980ba,12,12-2,12-2-2,Nahida,Fischl,Yelan,Yae Miko,2024-02-18 03:45:26+00:00
1ea11ab9d62d11ee88f028c2dd2980ba,12,12-3,12-3-1,Bennett,Kaedehara Kazuha,Xiangling,Dehya,2024-02-18 03:47:30+00:00
1ea11ab9d62d11ee88f028c2dd2980ba,12,12-3,12-3-2,Nahida,Fischl,Yelan,Yae Miko,2024-02-18 03:48:43+00:00
1ea11abad62d11eeac7428c2dd2980ba,11,11-1,11-1-1,Zhongli,Yelan,Xingqiu,Hu Tao,2024-02-17 19:14:44+00:00
1ea11abad62d11eeac7428c2dd2980ba,11,11-1,11-1-2,Furina,Gorou,Albedo,Noelle,2024-02-17 19:15:19+00:00
1ea11abad62d11eeac7428c2dd2980ba,11,11-2,11-2-1,Zhongli,Yelan,Xingqiu,Hu Tao,2024-02-17 19:15:48+00:00
1ea11abad62d11eeac7428c2dd2980ba,11,11-2,11-2-2,Furina,Gorou,Albedo,Noelle,2024-02-17 19:16:29+00:00
1ea11abad62d11eeac7428c2dd2980ba,11,11-3,11-3-1,Zhongli,Yelan,Xingqiu,Hu Tao,2024-02-17 19:17:13+00:00
1ea11abad62d11eeac7428c2dd2980ba,11,11-3,11-3-2,Furina,Gorou,Albedo,Noelle,2024-02-17 19:17:37+00:00
1ea11abad62d11eeac7428c2dd2980ba,12,12-1,12-1-1,Furina,Gorou,Albedo,Noelle,2024-02-17 19:19:16+00:00
1ea11abad62d11eeac7428c2dd2980ba,12,12-1,12-1-2,Zhongli,Yelan,Xingqiu,Hu Tao,2024-02-17 19:20:09+00:00
1ea11abad62d11eeac7428c2dd2980ba,12,12-2,12-2-1,Furina,Gorou,Albedo,Noelle,2024-02-17 19:21:26+00:00
1ea11abad62d11eeac7428c2dd2980ba,12,12-2,12-2-2,Zhongli,Yelan,Xingqiu,Hu Tao,2024-02-17 19:22:18+00:00
1ea11abad62d11eeac7428c2dd2980ba,12,12-3,12-3-1,Furina,Gorou,Albedo,Noelle,2024-02-17 19:23:59+00:00
1ea11abad62d11eeac7428c2dd2980ba,12,12-3,12-3-2,Zhongli,Yelan,Xingqiu,Hu Tao,2024-02-17 19:24:51+00:00
1ea11abbd62d11ee8e8c28c2dd2980ba,11,11-1,11-1-1,Navia,Zhongli,Neuvillette,Fischl,2024-02-16 12:27:10+00:00
1ea11abbd62d11ee8e8c28c2dd2980ba,11,11-1,11-1-2,Furina,Xianyun,Diluc,Bennett,2024-02-16 12:27:54+00:00
1ea11abbd62d11ee8e8c28c2dd2980ba,11,11-2,11-2-1,Navia,Zhongli,Neuvillette,Fischl,2024-02-16 12:28:40+00:00
1ea11abbd62d11ee8e8c28c2dd2980ba,11,11-2,11-2-2,Furina,Xianyun,Diluc,Bennett,2024-02-16 12:29:58+00:00
1ea11abbd62d11ee8e8c28c2dd2980ba,11,11-3,11-3-1,Navia,Zhongli,Neuvillette,Fischl,2024-02-16 12:30:59+00:00
1ea11abbd62d11ee8e8c28c2dd2980ba,11,11-3,11-3-2,Furina,Xianyun,Diluc,Bennett,2024-02-16 12:31:50+00:00
1ea11abbd62d11ee8e8c28c2dd2980ba,12,12-1,12-1-1,Tartaglia,Bennett,Xiangling,Kaedehara Kazuha,2024-02-28 01:19:26+00:00
1ea11abbd62d11ee8e8c28c2dd2980ba,12,12-1,12-1-2,Furina,Neuvillette,Xianyun,Zhongli,2024-02-28 01:20:35+00:00
1ea11abbd62d11ee8e8c28c2dd2980ba,12,12-2,12-2-1,Tartaglia,Bennett,Xiangling,Kaedehara Kazuha,2024-02-28 01:22:42+00:00
1ea11abbd62d11ee8e8c28c2dd2980ba,12,12-2,12-2-2,Furina,Neuvillette,Xianyun,Zhongli,2024-02-28 01:24:04+00:00
1ea11abbd62d11ee8e8c28c2dd2980ba,12,12-3,12-3-1,Tartaglia,Bennett,Xiangling,Kaedehara Kazuha,2024-02-28 01:25:56+00:00
1ea11abbd62d11ee8e8c28c2dd2980ba,12,12-3,12-3-2,Furina,Neuvillette,Xianyun,Zhongli,2024-02-28 01:27:02+00:00
1ea11abcd62d11eea4bc28c2dd2980ba,11,11-1,11-1-1,Yae Miko,Raiden Shogun,Zhongli,Nahida,2024-02-16 13:17:33+00:00
1ea11abcd62d11eea4bc28c2dd2980ba,11,11-1,11-1-2,Kaedehara Kazuha,Xiangling,Yelan,Bennett,2024-02-16 13:18:15+00:00
1ea11abcd62d11eea4bc28c2dd2980ba,11,11-2,11-2-1,Yae Miko,Raiden Shogun,Zhongli,Nahida,2024-02-16 13:18:45+00:00
1ea11abcd62d11eea4bc28c2dd2980ba,11,11-2,11-2-2,Kaedehara Kazuha,Xiangling,Yelan,Bennett,2024-02-16 13:19:38+00:00
1ea11abcd62d11eea4bc28c2dd2980ba,11,11-3,11-3-1,Yae Miko,Raiden Shogun,Zhongli,Nahida,2024-02-16 13:20:09+00:00
1ea11abcd62d11eea4bc28c2dd2980ba,11,11-3,11-3-2,Kaedehara Kazuha,Xiangling,Yelan,Bennett,2024-02-16 13:20:43+00:00
1ea11abcd62d11eea4bc28c2dd2980ba,12,12-1,12-1-1,Xiao,Zhongli,Xianyun,Bennett,2024-02-16 13:23:20+00:00
1ea11abcd62d11eea4bc28c2dd2980ba,12,12-1,12-1-2,Furina,Raiden Shogun,Yelan,Jean,2024-02-16 13:24:43+00:00
1ea11abcd62d11eea4bc28c2dd2980ba,12,12-2,12-2-1,Xiao,Zhongli,Xianyun,Bennett,2024-02-16 13:26:05+00:00
1ea11abcd62d11eea4bc28c2dd2980ba,12,12-2,12-2-2,Furina,Raiden Shogun,Yelan,Jean,2024-02-16 13:27:47+00:00
1ea11abcd62d11eea4bc28c2dd2980ba,12,12-3,12-3-1,Xiao,Zhongli,Xianyun,Bennett,2024-02-16 13:29:06+00:00
1ea11abcd62d11eea4bc28c2dd2980ba,12,12-3,12-3-2,Furina,Raiden Shogun,Yelan,Jean,2024-02-16 13:31:04+00:00
1ea11abdd62d11eeacf428c2dd2980ba,11,11-1,11-1-1,Yelan,Yoimiya,Kaedehara Kazuha,Thoma,2024-02-27 21:06:59+00:00
1ea11abdd62d11eeacf428c2dd2980ba,11,11-1,11-1-2,Mona,Ganyu,Venti,Layla,2024-02-27 21:07:48+00:00
1ea11abdd62d11eeacf428c2dd2980ba,11,11-2,11-2-1,Yelan,Yoimiya,Kaedehara Kazuha,Thoma,2024-02-27 21:08:15+00:00
1ea11abdd62d11eeacf428c2dd2980ba,11,11-2,11-2-2,Mona,Ganyu,Venti,Layla,2024-02-27 21:09:08+00:00
1ea11abdd62d11eeacf428c2dd2980ba,11,11-3,11-3-1,Yelan,Yoimiya,Kaedehara Kazuha,Thoma,2024-02-27 21:09:54+00:00
1ea11abdd62d11eeacf428c2dd2980ba,11,11-3,11-3-2,Mona,Ganyu,Venti,Layla,2024-02-27 21:10:19+00:00
1ea11abdd62d11eeacf428c2dd2980ba,12,12-1,12-1-1,Nahida,Cyno,Furina,Baizhu,2024-02-27 21:12:50+00:00
1ea11abdd62d11eeacf428c2dd2980ba,12,12-1,12-1-2,Yelan,Yoimiya,Zhongli,Bennett,2024-02-27 21:13:49+00:00
1ea11abdd62d11eeacf428c2dd2980ba,12,12-2,12-2-1,Nahida,Cyno,Furina,Baizhu,2024-02-27 21:15:11+00:00
1ea11abdd62d11eeacf428c2dd2980ba,12,12-2,12-2-2,Yelan,Yoimiya,Zhongli,Bennett,2024-02-27 21:16:33+00:00
1ea11abdd62d11eeacf428c2dd2980ba,12,12-3,12-3-1,Nahida,Cyno,Furina,Baizhu,2024-02-27 21:18:27+00:00
1ea11abdd62d11eeacf428c2dd2980ba,12,12-3,12-3-2,Yelan,Yoimiya,Zhongli,Bennett,2024-02-27 21:20:12+00:00
1ea11abed62d11ee8af728c2dd2980ba,11,11-1,11-1-1,Zhongli,Tartaglia,Kaedehara Kazuha,Neuvillette,2024-02-17 15:44:13+00:00
1ea11abed62d11ee8af728c2dd2980ba,11,11-1,11-1-2,Furina,Baizhu,Nahida,Cyno,2024-02-17 15:44:52+00:00
1ea11abed62d11ee8af728c2dd2980ba,11,11-2,11-2-1,Zhongli,Tartaglia,Kaedehara Kazuha,Neuvillette,2024-02-17 15:45:33+00:00
1ea11abed62d11ee8af728c2dd2980ba,11,11-2,11-2-2,Furina,Baizhu,Nahida,Cyno,2024-02-17 15:46:45+00:00
1ea11abed62d11ee8af728c2dd2980ba,11,11-3,11-3-1,Zhongli,Tartaglia,Kaedehara Kazuha,Neuvillette,2024-02-17 15:47:19+00:00
1ea11abed62d11ee8af728c2dd2980ba,11,11-3,11-3-2,Furina,Baizhu,Nahida,Cyno,2024-02-17 15:47:54+00:00
1ea11abed62d11ee8af728c2dd2980ba,12,12-1,12-1-1,Zhongli,Tartaglia,Kaedehara Kazuha,Neuvillette,2024-02-17 15:49:52+00:00
1ea11abed62d11ee8af728c2dd2980ba,12,12-1,12-1-2,Furina,Baizhu,Nahida,Cyno,2024-02-17 15:51:00+00:00
1ea11abed62d11ee8af728c2dd2980ba,12,12-2,12-2-1,Zhongli,Tartaglia,Kaedehara Kazuha,Neuvillette,2024-02-17 15:51:42+00:00
1ea11abed62d11ee8af728c2dd2980ba,12,12-2,12-2-2,Furina,Baizhu,Nahida,Cyno,2024-02-17 15:52:32+00:00
1ea11abed62d11ee8af728c2dd2980ba,12,12-3,12-3-1,Zhongli,Tartaglia,Kaedehara Kazuha,Neuvillette,2024-02-17 15:53:59+00:00
1ea11abed62d11ee8af728c2dd2980ba,12,12-3,12-3-2,Furina,Baizhu,Nahida,Cyno,2024-02-17 15:54:50+00:00
1ea11abfd62d11ee925828c2dd2980ba,11,11-1,11-1-1,Yoimiya,Chevreuse,Beidou,Raiden Shogun,2024-02-18 14:33:04+00:00
1ea11abfd62d11ee925828c2dd2980ba,11,11-1,11-1-2,Arataki Itto,Gorou,Albedo,Fischl,2024-02-18 14:33:55+00:00
1ea11abfd62d11ee925828c2dd2980ba,11,11-2,11-2-1,Yoimiya,Chevreuse,Beidou,Raiden Shogun,2024-02-18 14:34:34+00:00
1ea11abfd62d11ee925828c2dd2980ba,11,11-2,11-2-2,Arataki Itto,Gorou,Albedo,Fischl,2024-02-18 14:35:36+00:00
1ea11abfd62d11ee925828c2dd2980ba,11,11-3,11-3-1,Yoimiya,Chevreuse,Beidou,Raiden Shogun,2024-02-18 14:36:21+00:00
1ea11abfd62d11ee925828c2dd2980ba,11,11-3,11-3-2,Arataki Itto,Gorou,Albedo,Fischl,2024-02-18 14:36:57+00:00
1ea11abfd62d11ee925828c2dd2980ba,12,12-1,12-1-1,Arataki Itto,Gorou,Albedo,Zhongli,2024-02-18 14:39:43+00:00
1ea11abfd62d11ee925828c2dd2980ba,12,12-1,12-1-2,Yoimiya,Chevreuse,Bennett,Raiden Shogun,2024-02-18 14:40:57+00:00
1ea11abfd62d11ee925828c2dd2980ba,12,12-2,12-2-1,Arataki Itto,Gorou,Albedo,Zhongli,2024-02-18 14:42:29+00:00
1ea11abfd62d11ee925828c2dd2980ba,12,12-2,12-2-2,Yoimiya,Chevreuse,Bennett,Raiden Shogun,2024-02-18 14:44:06+00:00
1ea11abfd62d11ee925828c2dd2980ba,12,12-3,12-3-1,Arataki Itto,Gorou,Albedo,Zhongli,2024-02-18 14:45:25+00:00
1ea11abfd62d11ee925828c2dd2980ba,12,12-3,12-3-2,Yoimiya,Chevreuse,Bennett,Raiden Shogun,2024-02-18 14:46:33+00:00
1ea11ac0d62d11eebe6728c2dd2980ba,11,11-1,11-1-1,Nahida,Yae Miko,Fischl,Baizhu,2024-02-23 20:01:23+00:00
1ea11ac0d62d11eebe6728c2dd2980ba,11,11-1,11-1-2,Furina,Raiden Shogun,Kaedehara Kazuha,Kujou Sara,2024-02-23 20:02:06+00:00
1ea11ac0d62d11eebe6728c2dd2980ba,11,11-2,11-2-1,Nahida,Yae Miko,Fischl,Baizhu,2024-02-23 20:02:35+00:00
1ea11ac0d62d11eebe6728c2dd2980ba,11,11-2,11-2-2,Furina,Raiden Shogun,Kaedehara Kazuha,Kujou Sara,2024-02-23 20:03:16+00:00
1ea11ac0d62d11eebe6728c2dd2980ba,11,11-3,11-3-1,Nahida,Yae Miko,Fischl,Baizhu,2024-02-23 20:03:50+00:00
1ea11ac0d62d11eebe6728c2dd2980ba,11,11-3,11-3-2,Furina,Raiden Shogun,Kaedehara Kazuha,Kujou Sara,2024-02-23 20:04:19+00:00
1ea11ac0d62d11eebe6728c2dd2980ba,12,12-1,12-1-1,Furina,Raiden Shogun,Kaedehara Kazuha,Kujou Sara,2024-02-23 20:06:25+00:00
1ea11ac0d62d11eebe6728c2dd2980ba,12,12-1,12-1-2,Nahida,Yae Miko,Fischl,Baizhu,2024-02-23 20:07:14+00:00
1ea11ac0d62d11eebe6728c2dd2980ba,12,12-2,12-2-1,Furina,Raiden Shogun,Kaedehara Kazuha,Kujou Sara,2024-02-23 20:08:12+00:00
1ea11ac0d62d11eebe6728c2dd2980ba,12,12-2,12-2-2,Nahida,Yae Miko,Fischl,Baizhu,2024-02-23 20:09:10+00:00
1ea11ac0d62d11eebe6728c2dd2980ba,12,12-3,12-3-1,Furina,Raiden Shogun,Kaedehara Kazuha,Kujou Sara,2024-02-23 20:10:27+00:00
1ea11ac0d62d11eebe6728c2dd2980ba,12,12-3,12-3-2,Nahida,Yae Miko,Fischl,Baizhu,2024-02-23 20:11:03+00:00
1ea11ac1d62d11eeb85328c2dd2980ba,11,11-1,11-1-1,Cyno,Furina,Nahida,Baizhu,2024-02-16 11:42:14+00:00
1ea11ac1d62d11eeb85328c2dd2980ba,11,11-1,11-1-2,Alhaitham,Kuki Shinobu,Kirara,Yelan,2024-02-16 11:42:57+00:00
1ea11ac1d62d11eeb85328c2dd2980ba,11,11-2,11-2-1,Cyno,Furina,Nahida,Baizhu,2024-02-16 11:43:35+00:00
1ea11ac1d62d11eeb85328c2dd2980ba,11,11-2,11-2-2,Alhaitham,Kuki Shinobu,Kirara,Yelan,2024-02-16 11:44:33+00:00
1ea11ac1d62d11eeb85328c2dd2980ba,11,11-3,11-3-1,Cyno,Furina,Nahida,Baizhu,2024-02-16 11:45:22+00:00
